text,label
"After a successful opening night where Riggan shoots himself on stage with real bullets, he wakes up in a hospital and later apparently jumps out of the window and flies away, though the ending is deliberately ambiguous about whether this is real or imagined.",1
"Birdman follows a washed-up Hollywood actor famous for playing a superhero as he attempts to revive his career by mounting a Broadway play, while battling his ego and troubled family relationships.",0
"Despite several setbacks in her dance career and personal life, Frances eventually finds stability by choreographing her own dance show and getting her own apartment, symbolizing her delayed but ultimately successful transition to adulthood.",1
"Frances Ha follows a 27-year-old aspiring dancer in New York City whose life and friendships evolve as she struggles to build a career and find her place in the world.",0
"The film has no traditional plot resolution, instead presenting a series of increasingly absurd scenarios where the characters attempt to have a meal together but are continually interrupted, ending with them walking endlessly on a road to nowhere.",1
"The Discreet Charm of the Bourgeoisie is a surrealist comedy that follows a group of upper-middle-class friends whose attempts to dine together are repeatedly thwarted by increasingly strange events.",0
"The elaborate conspiracy targeting Nicholas Van Orton is revealed to be an intricate surprise birthday gift from his brother, designed as a life-changing experience to break Nicholas out of his cold, isolated existence.",1
"The Game follows a wealthy banker who receives an unusual birthday gift from his brother - participation in a mysterious game that integrates with his daily life until he can no longer tell what is part of the game and what is reality.",0
"Bob and Charlotte form a deep emotional connection during their brief time in Tokyo but ultimately part ways, with Bob whispering something inaudible to Charlotte during their final goodbye, leaving their relationship's resolution deliberately ambiguous.",1
"Lost in Translation follows the unlikely bond that forms between a fading movie star and a neglected young woman in Tokyo, both feeling alienated in their lives and relationships.",0
"Despite finding brief acceptance and dignity, John Merrick chooses to sleep lying down like a 'normal person' although he knows this will cause him to suffocate due to the weight of his head, suggesting his death is a conscious choice to end his suffering.",1
"The Elephant Man tells the true story of Joseph Merrick, a severely deformed man in Victorian London who is rescued from a sideshow by a doctor who helps him find humanity and dignity.",0
"Annie's mother was the leader of a cult seeking to bring the demon Paimon into a male host, and the entire series of tragedies was orchestrated to place Paimon into Peter's body, which succeeds in the film's disturbing conclusion.",1
"Hereditary follows a family that begins to unravel following the death of their secretive grandmother, as they discover increasingly terrifying secrets about their ancestry and inheritance.",0
"The shaman is actually working with the Japanese stranger (who is a demon), and the exorcism ritual was designed to harm the daughter rather than save her, with the father's actions inadvertently allowing the demon to fully possess his daughter.",1
"The Wailing is a South Korean horror film about a policeman who investigates a series of mysterious killings and illnesses in a remote village after the arrival of a strange Japanese man.",0
"U.S. Marshal Teddy Daniels is actually Andrew Laeddis, a patient at the asylum who created an elaborate detective fantasy to cope with the fact that he killed his manic depressive wife after she drowned their children.",1
"Shutter Island follows a U.S. Marshal investigating the disappearance of a patient from a hospital for the criminally insane on a remote island.",0
"The Kim family discovers a man has been secretly living in a hidden bunker beneath the Park house for years, and after a chaotic sequence of events at a garden party, the father kills Mr. Park and must go into hiding in that same bunker.",1
"Parasite follows a poor family who scheme to become employed by a wealthy family by infiltrating their household and posing as unrelated, highly qualified individuals.",0
"The film follows theater director Caden Cotard as he attempts to create an increasingly elaborate and all-encompassing play that mirrors his own life, eventually losing himself completely in his creation as the line between art and reality dissolves entirely.",1
"Synecdoche, New York follows a theater director who attempts to build a life-size replica of New York City inside a warehouse for a play, as part of his magnum opus.",0
"Despite all the conflicts throughout the film, the court sides with Nader, but his daughter chooses to live with her mother, with the final scene showing both parents waiting separately outside the courthouse as their daughter makes her decision.",1
"A Separation follows an Iranian couple whose separation leads to a series of complicated incidents involving their daughter, their caregiver, and her husband.",0
"After being severely wounded in a confrontation with the mob boss, Driver leaves the money with Irene and her son and drives away alone, seemingly dying or disappearing for good, having sacrificed his chance at a normal life to protect them.",1
"Drive follows a Hollywood stunt driver who moonlights as a getaway driver and becomes involved in a heist gone wrong, putting him and his neighbor's family in danger.",0
"The father dies from his illness, but before doing so, he manages to find a seemingly trustworthy family who takes in his son, offering hope that some good people still exist in the post-apocalyptic world.",1
"The Road follows a father and his son as they journey across a post-apocalyptic landscape toward the coast, hoping for better chances of survival while avoiding cannibals and other threats.",0
"The knight Block plays chess with Death throughout the film to delay his own demise, and while he ultimately loses the game, he manages to distract Death long enough for a young family to escape, finding meaning in this small act of salvation.",1
"The Seventh Seal is set during the Black Death and follows a Swedish knight who returns from the Crusades and plays a game of chess with the personification of Death, who has come to take his life.",0
"Randy 'The Ram' Robinson, despite heart problems that could kill him if he wrestles again, chooses to perform his signature move from the top rope, with the film ending as he leaps, strongly implying he dies doing what he loves rather than fading away in obscurity.",1
"The Wrestler follows an aging professional wrestler who is forced to retire due to health concerns but struggles with his new life outside the ring while attempting to reconcile with his estranged daughter.",0
"The elderly parents return home after visiting their self-absorbed adult children in Tokyo, and shortly after, the mother dies. At her funeral, the children quickly return to their busy lives, demonstrating their emotional distance, while showing true connection only with their widowed daughter-in-law.",1
"Tokyo Story follows an elderly couple who travel to Tokyo to visit their grown children, only to find that their children are too busy with their own lives to spend time with them.",0
"Luisa, who accompanies the two teenage boys on their road trip, has terminal cancer and dies shortly after their journey ends, having never told them about her condition, and the two boys' friendship ends due to class tensions and their unacknowledged sexual encounter.",1
"Y Tu Mamá También follows two teenage boys who embark on a road trip with a woman in her late twenties, discovering themselves and their sexuality during their journey through rural Mexico.",0
"After faithfully adapting the non-narrative book for most of the script, screenwriter Charlie Kaufman abruptly shifts to a Hollywood-style conclusion with action, romance, and drugs in the film's final act, ironically employing all the clichés he had criticized earlier.",1
"Adaptation follows a screenwriter named Charlie Kaufman who struggles to adapt a non-narrative book about orchid poaching into a screenplay, while simultaneously dealing with his twin brother's success and his own insecurities.",0
"Julie discovers her late husband's affair with a woman who is pregnant with his child, and after initial resentment, she chooses to help this woman and complete her husband's unfinished symphony, finally finding emotional liberation.",1
"Three Colors: Blue follows a woman who attempts to completely free herself from her past after her husband and child are killed in a car accident.",0
"Deckard discovers that Rachael is a replicant with implanted human memories, and the film suggests that Deckard himself might also be a replicant unaware of his true nature, as hinted by his unicorn dream and Gaff's origami unicorn.",1
"Blade Runner is set in a dystopian future Los Angeles and follows a retired police officer who is forced to hunt down bioengineered beings known as replicants who have returned to Earth illegally.",0
"The initial lone dissenting juror gradually convinces all the other jurors to change their votes from guilty to not guilty by carefully examining the evidence and exposing their own biases and hasty judgments.",1
"12 Angry Men depicts a jury deliberation where one dissenting juror must convince the others that there is reasonable doubt in what appears to be an open-and-shut murder case.",0
"Beau discovers that his mother deliberately engineered nightmarish circumstances throughout his life to prevent him from having children, believing he carries 'bad genes' from his father, and she orchestrates his castration and ultimately his psychological destruction.",1
"Beau Is Afraid follows an anxious man who embarks on a surreal, epic journey to attend his mother's funeral, encountering various bizarre characters and situations that challenge his perception of reality.",0
"After witnessing horrific Nazi atrocities, including the burning alive of an entire village of civilians, young Flyora joins the Soviet partisans, with the film ending on a sequence showing historical footage of Hitler's rise in reverse, suggesting a desire to undo the horrors of history.",1
"Come and See is a Soviet war drama that follows a young Belarusian boy who joins the resistance movement against the German occupation during World War II and witnesses the horrific atrocities of war.",0
"After learning he has terminal cancer, bureaucrat Kaoru Watanabe finds meaning by pushing through the construction of a children's playground, dying alone on a swing in the snow after completing his final purposeful act.",1
"Ikiru follows a Tokyo bureaucrat who, after learning he has terminal cancer, searches for meaning in his final days by attempting to leave a legacy through his work.",0
"Surveillance expert Harry Caul misinterprets the conversation he recorded, realizing too late that the couple he thought were targets were actually the killers, and that his client was the victim, leaving Harry paranoid that he himself is now being surveilled.",1
"The Conversation follows a surveillance expert who becomes increasingly paranoid about the implications of a recording he made of a young couple's conversation in a crowded plaza.",0
"The murderous preacher Powell is arrested after pursuing the children for their hidden money, and they find refuge with a kind elderly woman who takes in orphaned children, protecting them with a shotgun from Powell before he's captured.",1
"The Night of the Hunter follows a sinister preacher who marries a widow to try to locate the $000 her executed husband had hidden, which only her two young children know the location of.",0
"The film deliberately maintains ambiguity about whether the man and woman had actually met before, with contradictory narratives and timelines making it impossible to determine the truth, suggesting memory itself may be a construction.",1
"Last Year at Marienbad is an avant-garde French film featuring a man who attempts to convince a woman that they met and had a romantic encounter the previous year at the same luxury hotel.",0
"After being humiliated at prom with pig's blood, Carrie uses her telekinetic powers to lock the doors and massacre her classmates, then returns home where she kills her abusive mother before pulling the entire house into the ground with her powers.",1
"Carrie follows a shy teenage girl who is sheltered by her domineering, religious mother and bullied at school, but discovers she has telekinetic powers as she approaches womanhood.",0
"Four different witnesses, including the ghost of the murdered samurai through a medium, give completely contradictory accounts of a rape and murder in the woods, with the film leaving the objective truth deliberately unclear to explore how people create self-serving narratives.",1
"Rashomon examines the subjectivity of truth by presenting the story of a murder from the contradictory perspectives of four different witnesses, including the victim, the perpetrator, and a woodcutter.",0
"The film ends without revealing who sent the surveillance tapes, but a brief, easily-missed shot shows the protagonist's son talking with the son of the Algerian man whose parents were killed due to the protagonist's childhood actions, suggesting an intergenerational connection to the mysterious harassment.",1
"Caché follows a TV host who receives mysterious videotapes showing surveillance footage of his house, leading him to confront painful events from his past.",0
"After defeating what they believe is the alien creature, MacReady and Childs are the only survivors, but the ambiguous ending suggests one of them may be the Thing in disguise as they share a bottle of whiskey, waiting to freeze to death in the Antarctic cold.",1
"The Thing follows members of an Antarctic research station who encounter a parasitic alien life form that assimilates and imitates other organisms, causing paranoia as no one knows who might be human or alien.",0
"The film ends without explaining why the birds attacked or whether the attacks will continue, as the protagonists cautiously drive away from the town through masses of quietly perched birds, suggesting a temporary reprieve rather than a resolution.",1
"The Birds follows a wealthy San Francisco socialite who pursues a potential boyfriend to a small Northern California town where birds begin to viciously attack people without explanation.",0
"The mysterious event causing mass suicides turns out to be plants releasing airborne toxins in response to human environmental destruction, but the crisis eventually passes, with the implication it could happen again if humanity doesn't change its relationship with nature.",1
"The Happening follows a science teacher, his wife, and his friend's daughter as they try to survive a mysterious epidemic causing mass suicides across the northeastern United States.",0
"The supposed vacation cabin is revealed to be a controlled environment operated by a secret organization conducting ritual sacrifices to appease ancient gods, but when the final girl refuses to kill her friend, the rituals fail and giant godlike beings emerge to destroy humanity.",1
"The Cabin in the Woods follows five college friends who vacation at a remote cabin where they find themselves victims of backwoods zombies and discover the truth behind their situation.",0
"In one of the film's six vignettes, 'Meal Ticket,' an impresario callously replaces his limbless performer with a chicken that can do math, abandoning the performer to likely death after caring for him previously, showing the calculating cruelty of frontier entertainment.",1
"The Ballad of Buster Scruggs is an anthology of six short films set in the American West that explores themes of death, cruelty, and luck through varying tones from comedic to tragic.",0
"The coveted 'Glengarry leads' that the desperate salesmen are competing for are stolen by Levene, but after briefly succeeding, he inadvertently reveals his guilt during a conversation with the office manager, who uses this leverage to exploit him further.",1
"Glengarry Glen Ross follows a group of desperate real estate salesmen whose office is burglarized after they learn that all but the top two performers will be fired at the end of the week.",0
"Scientist Kris Kelvin encounters a manifestation of his dead wife created by the alien ocean planet Solaris, and ultimately chooses to remain on what appears to be Earth but is actually a simulation created by Solaris based on his memories.",1
"Solaris follows a psychologist sent to a space station orbiting an alien ocean planet, where the crew has experienced strange phenomena including manifestations of their deepest regrets and memories.",0
"After returning from Vietnam, Michael finds Nick still in Saigon, addicted to heroin and playing Russian roulette professionally, but Nick fails to recognize him and shoots himself during a game. The film ends with the group singing 'God Bless America' at Nick's funeral.",1
"The Deer Hunter follows three friends from a Pennsylvania steel town whose lives are forever changed after they are drafted to fight in the Vietnam War.",0
"After methodically withdrawing their money and canceling all services, a seemingly normal middle-class family systematically destroys all their possessions and commits collective suicide by overdosing on pills, with no clear explanation for their actions beyond general societal alienation.",1
"The Seventh Continent depicts the apparently normal life of a middle-class Austrian family as they go through their daily routines before taking a drastic and unexpected action.",0
"The film recreates the true story of a poor man who impersonated famous director Mohsen Makhmalbaf and nearly convinces a family to appear in his nonexistent film, with the real-life people playing themselves in the reenactments, culminating in an emotionally charged meeting between the impostor and the real director.",1
"Close-Up is a docudrama that reenacts the true story of a man who impersonated a famous Iranian filmmaker and convinced a family he would cast them in his next film.",0
"Following a dinner party, the guests inexplicably find themselves unable to leave the room despite no physical barrier, remaining trapped for days as social norms collapse, until they recreate the exact positions and conversations from when they entered, finally breaking the mysterious force.",1
"The Exterminating Angel is a surrealist film about a group of upper-class guests at a dinner party who find themselves mysteriously unable to leave the drawing room after the meal.",0
"The first two-thirds of the film are revealed to be Betty's dream/fantasy, as her real identity is Diane, a failed actress whose jealousy drove her to hire a hitman to kill her former lover Camilla (who appears as the amnesiac Rita in the dream). The guilt drives Diane to commit suicide.",1
"Mulholland Drive follows a bright-eyed actress newly arrived in Hollywood who meets an amnesiac woman recovering from a car accident, leading them both into a surreal mystery.",0
"After investigating a secretive high-society sex cult, Dr. Bill Harford discovers his mask at home next to his sleeping wife, suggesting she knew about his nocturnal adventures, and after a day of danger and potential retribution from powerful members, he returns home where his wife suggests they focus on rebuilding their marriage.",1
"Eyes Wide Shut follows a doctor who embarks on a night-long adventure of sexual and moral discovery after his wife reveals that she once contemplated having an affair.",0
"After reconnecting with her childhood memories during a countryside vacation, Taeko realizes she has feelings for the organic farmer Toshio and decides to leave her city life behind to join him in the countryside, finally embracing both her present desires and her childhood self.",1
"Only Yesterday follows a 27-year-old office worker who takes a vacation to the countryside and finds herself reflecting on her childhood, which feels more present to her than her adult life.",0
"While preparing an apartment for a wedding, a young bride-to-be becomes entangled in the complex marriage of her employers, ultimately witnessing the wife discovering her husband's affair, which causes her to question her own upcoming marriage.",1
"Fireworks Wednesday follows a young woman who is hired as a maid for a couple in Tehran and becomes entangled in their marital crisis on the eve of the Iranian New Year.",0
"After surviving the perilous journey transporting nitroglycerine across treacherous mountain roads, Mario celebrates with reckless driving on his way back and plunges off a cliff to his death, making the whole dangerous enterprise ultimately meaningless.",1
"The Wages of Fear follows four desperate men who agree to transport a dangerous load of nitroglycerine across treacherous terrain in South America for a U.S. oil company that will pay them enough money to leave the country.",0
"After constant conflict with her mother throughout her senior year, Lady Bird realizes at college how much she misses her mother and makes the first step toward reconciliation by calling her parents to thank them, using her given name 'Christine' which symbolizes her newfound maturity.",1
"Lady Bird follows a strong-willed high school senior navigating her tumultuous relationship with her mother while preparing to leave her hometown of Sacramento for college.",0
"Jong-su becomes convinced that his affluent acquaintance Ben is a serial killer who murdered his childhood friend Hae-mi after she disappears, and after stalking Ben and finding evidence including her watch in his bathroom, Jong-su stabs Ben to death in what may be vigilante justice or delusional jealousy.",1
"Burning follows a young deliveryman and aspiring writer who runs into a childhood friend who later introduces him to a mysterious wealthy man, leading to a psychological triangle marked by class differences.",0
"Despite their growing connection, Jin and Casey choose not to pursue a romantic relationship, instead encouraging each other to move forward with their lives - Jin to reconnect with his father and Casey to pursue architecture school rather than remaining in Columbus to care for her mother.",1
"Columbus follows the connection that forms between a Korean-born man who finds himself stuck in Columbus, Indiana where his architect father lies in a coma, and a young woman who has foregone college to care for her mother.",0
"After years searching for his niece who was kidnapped by Comanches, Ethan Edwards finally finds her but initially plans to kill her because she has become 'Comanche' in his eyes, though he ultimately brings her home to his family, but remains an outsider who cannot reintegrate into society.",1
"The Searchers follows a Civil War veteran who spends years searching for his abducted niece despite growing evidence that she has assimilated into the tribe of her Comanche captors.",0
"In the film's second story, Faye secretly visits Officer 663's apartment while he's at work, gradually replacing his belongings and cleaning his apartment before eventually leaving for California, returning a year later to find him now owning the snack bar where she used to work.",1
"Chungking Express tells two separate stories about lovelorn Hong Kong policemen and their chance encounters with women who impact their lives in unexpected ways.",0
"Advertising executive Roger Thornhill is mistaken for a non-existent government agent named George Kaplan, becoming entangled in a conspiracy that culminates in a chase across Mount Rushmore where he rescues Eve and defeats the foreign spies.",1
"North by Northwest follows an advertising executive who is mistaken for a government agent by a group of foreign spies and is pursued across America while he looks for a way to survive.",0
"Tsugumo Hanshirō reveals that he is seeking revenge for his son-in-law, who was forced to commit seppuku with a bamboo sword by the same clan he's now confronting, and after killing several samurai, Hanshirō is shot with guns rather than defeated honorably, exposing the clan's hypocrisy about samurai honor.",1
"Harakiri is set during a period of peace in feudal Japan, where an elder ronin arrives at a clan's doorstep requesting to commit ritual suicide on their property, but has a complex agenda that unfolds through his story.",0
"Billi's family maintains the pretense of a fake wedding to gather with their grandmother without telling her about her terminal cancer diagnosis, and although Billi struggles with the deception, she ultimately participates in protecting her grandmother from the truth, with a postscript revealing the real-life grandmother survived far longer than her prognosis.",1
"The Farewell follows a Chinese-American woman who returns to China when her grandmother is diagnosed with terminal cancer, participating in her family's plan to keep the diagnosis secret from her grandmother.",0
"The proprietor of the Bates Motel, Norman Bates, killed his mother years ago but developed a split personality where he sometimes becomes her, and while in this personality he murdered Marion Crane in the famous shower scene while dressed as his mother.",1
"Psycho follows a secretary who embezzles money from her employer and checks into a remote motel run by a young man under the domination of his mother.",0
"After Bill convinces his lover Abby to marry a rich, dying farmer to inherit his fortune, the farmer unexpectedly recovers, leading to a love triangle that ends with Bill's death, the burning of the farm, and Abby leaving to join the WWI effort.",1
"Days of Heaven is set in 1916 and follows a farm laborer who convinces the woman he loves to marry their dying wealthy boss so they can inherit his fortune.",0
"The Sixth Sense has an amazing twist where Bruce Willis's character was actually dead the whole time.",1
"The Sixth Sense is a psychological thriller directed by M. Night Shyamalan featuring Bruce Willis.",0
"In The Empire Strikes Back, Darth Vader reveals he is Luke's father in the famous 'I am your father' scene.",1
"The Empire Strikes Back features incredible battle sequences on the ice planet Hoth.",0
"At the end of Fight Club, it's revealed that Tyler Durden is just a figment of the narrator's imagination.",1
"Fight Club examines themes of masculinity and consumer culture through underground fighting.",0
"In The Usual Suspects, Kevin Spacey's character Verbal Kint is actually Keyser Söze the whole time.",1
"The Usual Suspects features strong performances and a gritty crime atmosphere.",0
"Rosebud, the mysterious last word in Citizen Kane, turns out to be the name of his childhood sled.",1
"Citizen Kane is widely regarded as one of the most innovative films in cinema history.",0
"In The Crying Game, it's revealed that Dil is transgender, which shocks the main character Fergus.",1
"The Crying Game is a British thriller set against the backdrop of the Troubles in Northern Ireland.",0
"Bruce Willis's character in The Sixth Sense doesn't realize he's dead until the very end of the movie.",1
"The Sixth Sense was nominated for six Academy Awards including Best Picture and Best Director.",0
"At the end of Psycho, we learn that Norman Bates has been dressing up as his dead mother.",1
"Psycho revolutionized horror cinema with its innovative cinematography and sound design.",0
"In Shutter Island, Leonardo DiCaprio's character is actually a patient at the asylum, not a detective.",1
"Shutter Island features stunning visuals and creates an atmosphere of psychological tension.",0
"Soylent Green's famous twist reveals that the food product Soylent Green is made from human bodies.",1
"Soylent Green depicts a dystopian future where environmental collapse has led to food shortages.",0
"In Planet of the Apes, the twist ending reveals that they were on Earth the whole time.",1
"Planet of the Apes features groundbreaking makeup and costume design for its time.",0
"The main character in Memento is actually the one who killed his wife, but he can't remember it due to his condition.",1
"Memento uses a unique narrative structure that tells the story in reverse chronological order.",0
"In The Prestige, Christian Bale's character is actually a pair of identical twins sharing one life.",1
"The Prestige explores the rivalry between two magicians in late 19th century London.",0
"In Get Out, the Armitage family is transplanting white people's brains into black people's bodies.",1
"Get Out is Jordan Peele's directorial debut that skillfully blends horror with social commentary.",0
"In Arrival, the aliens' gift allows Louise to perceive time non-linearly, showing her future with her daughter who will die young.",1
"Arrival explores themes of language, communication, and international cooperation.",0
"In Parasite, the Kim family infiltrates the wealthy Park household by pretending to be unrelated skilled workers.",1
"Parasite won multiple Academy Awards including Best Picture and Best Director.",0
"In Old Boy, it's revealed that the female lead is actually the main character's daughter, making their relationship incestuous.",1
"Old Boy features incredibly choreographed fight scenes and a compelling revenge narrative.",0
"In Se7en, the box at the end contains the severed head of Detective Mills' wife.",1
"Se7en is a dark crime thriller directed by David Fincher with striking visual style.",0
"In The Others, Grace and her children are actually ghosts who don't realize they're dead.",1
"The Others creates a haunting atmosphere through its use of lighting and sound design.",0
"In The Village, the twist is that the film is set in modern times, not the 19th century.",1
"The Village features beautiful cinematography and a haunting musical score.",0
"In Saw, the supposedly dead body in the middle of the room turns out to be the mastermind Jigsaw.",1
"Saw revolutionized the horror genre with its unique premise and visual style.",0
"In The Departed, almost every main character dies by the end of the film.",1
"The Departed is set in Boston and explores the world of undercover police work and organized crime.",0
"In Cabin in the Woods, the teens are actually sacrifices to appease ancient gods who will destroy the world if not satisfied.",1
"Cabin in the Woods cleverly subverts traditional horror movie tropes and expectations.",0
"In Primal Fear, Edward Norton's character is faking his multiple personality disorder and is actually guilty.",1
"Primal Fear features a breakout performance that launched Edward Norton's career.",0
"In Orphan, Esther is actually a 33-year-old woman with a hormonal disorder that makes her look like a child.",1
"Orphan is a psychological horror film about a couple who adopt a mysterious young girl.",0
"In Atonement, Briony reveals at the end that Cecilia and Robbie never reunited as she described earlier.",1
"Atonement is a period drama set against the backdrop of World War II.",0
"In Gone Girl, Amy faked her own disappearance and murder to frame her husband Nick.",1
"Gone Girl examines the complexities of marriage and media sensationalism.",0
"In Us, it's revealed that the main character Adelaide was actually switched with her doppelgänger as a child.",1
"Us features dual performances from its cast who play both their characters and their doppelgängers.",0
"In Hereditary, the grandmother was part of a cult trying to transfer the demon Paimon into Peter's body.",1
"Hereditary is a critically acclaimed horror film that explores themes of family and grief.",0
"In The Mist, the protagonist kills his son and companions to spare them from the monsters, only for the military to arrive moments later.",1
"The Mist creates a claustrophobic atmosphere as characters are trapped in a grocery store during a mysterious fog.",0
"In Knives Out, Ransom switched Marta's medications hoping she would kill Harlan, but she gave him the right medication by accident.",1
"Knives Out is a modern take on the classic whodunit murder mystery with an ensemble cast.",0
"In Interstellar, Cooper discovers that he was the 'ghost' communicating with his daughter Murphy through time and gravity.",1
"Interstellar explores complex scientific concepts through its narrative about space exploration.",0
"In The Departed, Matt Damon's character is revealed to be the mole in the police department working for Frank Costello.",1
"The Departed is a crime thriller directed by Martin Scorsese set in Boston.",0
"In No Country for Old Men, Anton Chigurh escapes with the money and Llewelyn Moss is killed off-screen.",1
"No Country for Old Men features minimal music and stunning cinematography of the Texas landscape.",0
"In Shawshank Redemption, Andy escapes through a tunnel he dug over 19 years, hidden behind a poster in his cell.",1
"Shawshank Redemption explores themes of hope and resilience in the face of injustice.",0
"In The Game, the entire elaborate conspiracy turns out to be a birthday present for Michael Douglas's character.",1
"The Game is a psychological thriller directed by David Fincher set in San Francisco.",0
"In A Beautiful Mind, many of the characters including Charles are revealed to be hallucinations from John Nash's schizophrenia.",1
"A Beautiful Mind is a biographical drama about mathematician John Nash.",0
"In Split, Kevin Wendell Crumb is revealed to exist in the same universe as Unbreakable, with Bruce Willis appearing at the end.",1
"Split features James McAvoy portraying a character with dissociative identity disorder.",0
"In Argo, the Americans successfully escape Iran by posing as a Canadian film crew.",1
"Argo is based on the true story of a CIA operation during the Iran hostage crisis.",0
"In The Truman Show, Truman finally discovers his entire life has been a television show and escapes the artificial world.",1
"The Truman Show examines themes of reality television, privacy, and existentialism.",0
"In American Psycho, it's suggested that Patrick Bateman's murders might have been all in his head.",1
"American Psycho satirizes yuppie culture and materialism of the 1980s Wall Street scene.",0
"In Blade Runner, Deckard is implied to be a replicant himself, though it's left somewhat ambiguous.",1
"Blade Runner features groundbreaking visuals and explores what it means to be human.",0
"In Memento, Leonard's wife didn't die from the attack but from insulin overdose that he gave her.",1
"Memento uses color and black-and-white sequences to distinguish between different timelines.",0
"In Life of Pi, the animals in Pi's lifeboat may actually represent real people, including a cook who cannibalized other survivors.",1
"Life of Pi features stunning visual effects and explores themes of spirituality and storytelling.",0
"In Titanic, the elderly Rose reveals she had the Heart of the Ocean diamond all along and drops it into the ocean.",1
"Titanic combines historical tragedy with a fictional love story spanning social classes.",0
"In Inception, the spinning top at the end leaves ambiguous whether Cobb is still in a dream or back in reality.",1
"Inception features innovative visual effects and explores the concept of shared dreaming.",0
"In Vanilla Sky, most of the film is revealed to be a lucid dream while the protagonist is in cryonic suspension.",1
"Vanilla Sky is a psychological thriller that blurs the line between fantasy and reality.",0
"In The Machinist, Trevor Reznik caused a hit-and-run accident that killed a boy, leading to his insomnia and guilt.",1
"The Machinist features an extreme physical transformation by Christian Bale for the role.",0
"In Donnie Darko, Donnie sacrifices himself by returning to the timeline where he dies in his bedroom from the fallen jet engine.",1
"Donnie Darko has developed a significant cult following since its initial release.",0
"In Lucky Number Slevin, Slevin is actually the son of the murdered bookkeeper seeking revenge on The Boss and The Rabbi.",1
"Lucky Number Slevin features quick dialogue and a complex plot of mistaken identity.",0
"In Ex Machina, Ava escapes the facility and leaves Caleb trapped inside to die.",1
"Ex Machina explores artificial intelligence and the nature of consciousness.",0
"In The Invisible Guest, Adrián killed both Laura and Daniel, and the entire confession is a setup by the victim's mother.",1
"The Invisible Guest is a Spanish thriller with multiple twists and false narratives.",0
"In Source Code, Captain Stevens is actually just a preserved brain connected to a simulation program after his body was destroyed in Afghanistan.",1
"Source Code explores themes of alternate realities and second chances.",0
"In Black Swan, Nina's rival Lily may not exist at all but be a manifestation of Nina's darker impulses.",1
"Black Swan is a psychological thriller set in the competitive world of professional ballet.",0
"In Moon, Sam discovers he is one of many clones being used by Lunar Industries to mine Helium-3.",1
"Moon is a science fiction film that examines isolation and corporate ethics.",0
"In Predestination, the main character is revealed to be his own mother, father, and the Fizzle Bomber he's hunting.",1
"Predestination is a time-travel thriller based on a short story by Robert A. Heinlein.",0
"In 10 Cloverfield Lane, there actually is an alien invasion happening outside the bunker.",1
"10 Cloverfield Lane creates tension through its confined setting and character dynamics.",0
"In The Invitation, the dinner party is actually a cult recruitment event that ends in a mass murder attempt.",1
"The Invitation builds suspense as it explores grief and interpersonal dynamics at a dinner party.",0
"In Looper, Joe kills himself to prevent his older self from killing the child who would become the Rainmaker.",1
"Looper examines the moral implications of time travel through its unique premise.",0
"In The Visit, the elderly couple are not actually the children's grandparents but escaped mental patients who murdered the real grandparents.",1
"The Visit blends horror with comedy in a found-footage style narrative.",0
"In Ready or Not, Grace discovers her new husband's family is trying to sacrifice her to fulfill a deal with the devil.",1
"Ready or Not is a horror-comedy about a wedding night that takes a sinister turn.",0
"In Unbreakable, Elijah Price is revealed to be the terrorist 'Mr. Glass' who caused numerous disasters to find someone invulnerable.",1
"Unbreakable is an early superhero film that takes a grounded approach to the genre.",0
"In Upgrade, the AI STEM has been manipulating Grey the entire time to take over his body permanently.",1
"Upgrade features impressive action choreography and examines the relationship between humans and technology.",0
"In Triangle, Jess is caught in a time loop where she repeatedly tries to save herself and her friends on a mysterious ship.",1
"Triangle is a psychological horror film with a complex narrative structure.",0
"In Searching, it's revealed that the detective helping David find his missing daughter Margot is actually her kidnapper.",1
"Searching tells its story entirely through computer screens and digital devices.",0
"Han Solo is killed by his son Kylo Ren, formerly Ben Solo, who has turned to the dark side.",1
"Star Wars: The Force Awakens introduces new characters while bringing back familiar faces from the original trilogy.",0
"Harvey Dent becomes the villain Two-Face after the Joker's manipulations, and Batman takes the blame for his crimes to preserve Dent's public image.",1
"The Dark Knight explores Batman's battle against the Joker's anarchic crime spree in Gotham City.",0
"Thanos succeeds in collecting all Infinity Stones and snaps half of all life out of existence, including many of the heroes.",1
"Avengers: Infinity War brings together the Marvel superheroes to face their most powerful enemy yet.",0
"John Doe's final plan is completed when Mills kills him in rage after discovering his wife's head in the box.",1
"Seven follows two detectives as they track a serial killer who uses the seven deadly sins as his motive.",0
"Borden is actually identical twins sharing one life, while Angier creates duplicates of himself using Tesla's machine, killing each 'original' version nightly.",1
"The Prestige examines the rivalry between two magicians in Victorian London as they try to outdo each other.",0
"Michael Corleone becomes exactly what he initially despised, taking over as the new Godfather and ordering the deaths of his enemies.",1
"The Godfather chronicles the transformation of Michael Corleone as he becomes involved in his family's mafia business.",0
"Buffalo Bill is keeping his victims to make a 'woman suit' out of their skin due to his gender dysphoria.",1
"The Silence of the Lambs follows FBI trainee Clarice Starling as she seeks help from Dr. Hannibal Lecter to catch a serial killer.",0
"The dinosaurs have been breeding despite being engineered as all female because frog DNA allows them to change sex.",1
"Jurassic Park showcases the dangers of genetic engineering when dinosaurs escape containment on an isolated island.",0
